,Unnamed: 0,user_id,usr_prj,prj_led,admin_roles,usr_expertise,tasks,usr_department,isEmployee,type,rsc_prj,rsc_department,rsc_expertise,proprietary,task,activity,action
9681,1761,f75da6f9-c2c9-4709-8f82-c2eb0c0402f1,proj74,,planner,,proj22task2a,dept8,True,budget,proj73,dept8,2.0,True,proj22task2a,request,False
9682,1762,cd3c38d9-b09c-47ed-9d32-0b4e7c21ece7,proj71,proj71,planner,1.0,proj41task2propa,,True,budget,proj72,dept8,2.0,False,proj31task1propa,approve,False
9683,1763,6775bfd9-12aa-4538-b3c3-196d0cbf56c9,proj72,,planner,2.0,proj21task1propa,dept8,True,schedule,proj73,dept7,1.0,True,proj52task1a,read,False
9684,1764,57d15134-a2e9-48d6-8655-f029fe5e1c51,proj71,,planner,1.0,proj21task1propa,,True,budget,proj71,dept7,2.0,False,proj61task1propa,write,False
9685,1765,9de8a4f9-bd46-45ce-be82-c245aee26db9,proj72,,planner,,proj61task2propa,dept8,True,task,proj72,dept8,2.0,False,proj52task2a,request,False
9686,1766,3b76b741-7f65-466a-9fd3-be55c281ccd4,proj74,proj74,planner,,proj12task2a,dept8,False,task,proj72,dept7,,False,proj32task1a,setStatus,False
9687,1767,b1d259f6-8a78-4be3-86d3-8ecf5ce21c13,proj72,,planner,2.0,proj51task1propa,,True,budget,proj71,dept8,2.0,True,proj31task1a,write,False
9688,1768,5274d3fd-2ad6-44d3-a6d4-57c963f57c67,proj71,proj71,planner,,proj41task2propa,,True,task,proj71,dept8,,True,proj22task1propa,read,False
9689,1769,993b8788-c202-48a4-83ad-2aff41d7d6fd,proj71,proj71,planner,2.0,proj11task2a,,False,budget,proj72,dept8,2.0,False,proj32task2a,setStatus,False
9690,1770,e39269fd-d191-447d-9801-a5e160a106a5,proj72,,planner,,proj52task1a,,True,task,proj74,dept8,2.0,False,proj22task2propa,write,False
9691,1771,dff339d2-90e2-4a0e-88a1-2c03f023b4db,proj72,proj72,planner,,proj51task1propa,dept8,False,schedule,proj71,dept8,,False,proj22task2a,setCost,False
9692,1772,55d64217-7884-4702-bbd8-951f6eaf02aa,proj74,proj74,planner,,proj22task1propa,dept7,False,budget,proj73,dept7,,True,proj51task2propa,setSchedule,False
9693,1773,fe937dd9-23c7-4799-be22-d5630ce8599e,proj71,,planner,,proj31task1propa,dept7,True,task,proj72,dept7,,True,proj11task1propa,setCost,False
9694,1774,4c519d38-9706-4090-97d1-aa867b45b927,proj73,,planner,,proj22task2a,dept8,False,task,proj73,dept8,1.0,False,proj11task2propa,setStatus,False
9695,1775,20fa9327-0b69-44b6-a7b1-a87af496859b,proj73,proj73,planner,2.0,proj12task1propa,dept7,False,budget,proj73,dept8,1.0,False,proj21task1a,setSchedule,False
9696,1776,3bfdeb54-86b3-471a-8b67-a8b462dab716,proj72,,planner,,proj61task2a,dept8,True,budget,proj74,dept7,,True,proj12task2propa,setCost,False
9697,1777,0c1aceb3-cff8-4540-a7f9-a1c2ac5e50a3,proj72,proj72,planner,2.0,proj11task1propa,,True,schedule,proj74,dept8,2.0,False,proj21task1a,setStatus,False
9698,1778,3b162a68-774f-4079-ae45-411d3959f00a,proj71,proj71,planner,1.0,proj61task2a,,False,schedule,proj73,dept7,,True,proj61task1propa,setStatus,False
9699,1779,9172d72b-64e6-4283-a3b6-0417ce23a51b,proj71,proj71,planner,2.0,proj21task2a,dept7,False,task,proj74,dept7,1.0,False,proj51task1propa,setSchedule,False
9700,1780,5a2617f0-f424-44a1-9ebc-a6a00143b8fd,proj72,proj72,planner,1.0,proj22task2propa,dept8,True,budget,proj73,dept8,,False,proj12task1propa,setStatus,False
9701,1781,b4aba837-94e2-402e-9dca-9d4ed96a5ce9,proj71,,planner,1.0,proj22task1a,,True,schedule,proj74,dept8,2.0,False,proj22task2propa,setStatus,False
9702,1782,b8bceed2-494e-49a7-b3cc-fcdaef714282,proj71,,planner,1.0,proj12task2propa,dept8,False,task,proj74,dept8,1.0,False,proj12task1a,setStatus,False
9703,1783,e5d332e6-d580-4df8-ad15-722f677a2840,proj71,,planner,,proj61task1propa,,True,budget,proj73,dept7,,True,proj61task2propa,setCost,False
9704,1784,b64a2885-85ec-40a3-9a66-8ff28258f602,proj74,,planner,1.0,proj11task1propa,,True,task,proj72,dept7,,False,proj52task2propa,read,False
9705,1785,b56de769-7631-4231-adf2-6ce9e8b5f6f4,proj74,,planner,,proj42task1a,dept7,False,budget,proj73,dept8,2.0,False,proj52task2a,request,False
9706,1786,0b35394f-8eff-4338-b4de-af27452a2703,proj73,proj73,planner,2.0,proj51task1propa,,False,schedule,proj71,dept8,,False,proj22task2a,write,False
9707,1787,584934a8-5cb3-4318-a83f-d565f7c59c67,proj72,proj72,planner,1.0,proj12task1propa,dept8,False,budget,proj74,dept8,,True,proj41task2a,read,False
9708,1788,ff45a5c2-d36f-4cc8-bb43-ff2eee9b3d6a,proj74,,planner,,proj52task2a,,True,budget,proj71,dept8,1.0,True,proj11task2a,setStatus,False
9709,1789,75ecacfa-92e1-4501-9e94-87b3a267bbee,proj71,proj71,planner,2.0,proj41task1a,,True,budget,proj74,dept8,2.0,False,proj52task2propa,request,False
9710,1790,f633f919-1a00-495f-bbd7-ecd5bdf7cf07,proj73,proj73,planner,,proj11task1a,,False,budget,proj71,dept8,,True,proj22task1propa,setCost,False
9711,1791,4a4217ae-5774-4f57-b898-b40d61666598,proj73,,planner,,proj22task1a,,True,schedule,proj72,dept7,,True,proj61task2a,request,False
9712,1792,046def6c-4a4f-43e4-ac34-cab34d770978,proj71,,planner,,proj31task2a,dept8,True,task,proj72,dept7,1.0,False,proj62task1a,write,False
9713,1793,9b619214-7214-4eb3-b24a-1af2ebe2e877,proj72,proj72,planner,1.0,proj21task1propa,,False,task,proj74,dept8,2.0,True,proj32task2a,write,False
9714,1794,49389d5d-a19d-4522-ae59-cb570d911694,proj72,proj72,planner,1.0,proj11task1a,dept8,True,schedule,proj72,dept8,,True,proj52task2a,setSchedule,False
9715,1795,09a18c27-3e32-49cf-bb15-e6c4faae3b2a,proj74,proj74,planner,1.0,proj21task1a,dept7,True,budget,proj71,dept7,,False,proj62task1a,read,False
9716,1796,879da1c6-497a-4f32-a389-41b3c1d5295d,proj72,,planner,1.0,proj12task2a,,True,task,proj73,dept7,,True,proj31task2a,setStatus,False
9717,1797,34caada8-fe12-4dbd-8d1d-720c235aa2af,proj72,proj72,planner,,proj41task2propa,dept7,True,task,proj74,dept8,,True,proj42task1propa,write,False
9718,1798,4aabf9f0-2435-42ad-822c-9ba544eeedc4,proj73,proj73,planner,,proj32task1a,dept8,False,schedule,proj72,dept7,2.0,True,proj21task2a,setStatus,False
9719,1799,db22bae6-84e4-40fa-92f2-27a8e46d809d,proj71,,planner,1.0,proj61task2propa,dept8,True,schedule,proj74,dept7,,True,proj52task1a,setSchedule,False
9720,1800,bd386d5e-9dfb-4808-91de-fb2916fdcd89,proj71,,planner,,proj22task2a,,False,budget,proj73,dept7,1.0,True,proj12task2propa,setCost,False
9721,1801,fbc95dd8-2938-4f34-9cdc-a6f10925976e,proj71,,planner,,proj12task2a,dept8,True,task,proj72,dept7,1.0,False,proj51task2a,setSchedule,False
9722,1802,bb0798e6-75e0-44d8-a603-11814db0fab0,proj72,proj72,planner,2.0,proj41task2propa,,False,task,proj72,dept7,1.0,False,proj11task2propa,setCost,False
9723,1803,925f5caf-e256-4eb4-bb0f-19725ad17cca,proj71,proj71,planner,,proj61task2a,dept8,True,budget,proj71,dept7,,True,proj51task2a,approve,False
9724,1804,5307cd32-72ab-4fba-a04a-aba94030cf85,proj71,,planner,2.0,proj42task2a,dept7,True,budget,proj71,dept7,2.0,True,proj61task2a,setSchedule,False
9725,1805,1e6b2e6f-7a5f-48b2-9f8a-8be767fcde66,proj74,proj74,planner,,proj22task1a,,False,task,proj73,dept8,,False,proj51task2a,write,False
9726,1806,e75e9c88-7bc5-4df7-a32b-8323b7d0018d,proj73,,planner,,proj51task2a,,True,budget,proj73,dept8,2.0,True,proj42task1propa,request,False
9727,1807,6abb6676-5b0a-428d-8a68-749856b447ae,proj73,,planner,1.0,proj42task1propa,,False,schedule,proj74,dept7,,True,proj61task2a,setCost,False
9728,1808,ff0787c9-e51d-46a3-8ee3-929f82357ed5,proj73,proj73,planner,1.0,proj12task1a,,False,budget,proj71,dept7,2.0,True,proj51task1propa,read,False
9729,1809,149c1159-e0e7-441b-80c4-43bee78fa070,proj72,proj72,planner,1.0,proj51task1propa,,True,schedule,proj73,dept7,1.0,False,proj31task1a,approve,False
9730,1810,7e5dde9f-5ae1-4a40-82fb-ef013702fbe1,proj74,proj74,planner,,proj31task2a,dept7,False,task,proj73,dept8,,True,proj52task1propa,setSchedule,False
9731,1811,67fac78f-0ffe-4706-b63e-5f3546f43fdb,proj74,proj74,planner,,proj12task1propa,dept8,False,budget,proj74,dept7,1.0,True,proj31task1a,setCost,False
9732,1812,07f3171a-d8a0-4904-a92e-840b7d5a5c4c,proj72,proj72,planner,2.0,proj52task1a,dept8,True,budget,proj71,dept8,,False,proj51task2propa,write,False
9733,1813,e8e7c19c-aaa9-422d-9a62-7faaaab29a56,proj71,proj71,planner,,proj21task1propa,,False,schedule,proj74,dept7,,False,proj31task2propa,read,False
9734,1814,fe4ae5b4-979c-49b7-8ed4-2ef1c2dde9f8,proj74,proj74,planner,1.0,proj21task2propa,dept7,False,task,proj74,dept7,1.0,True,proj61task1propa,read,False
9735,1815,e0248873-b2c3-4379-8d11-cdb5772cf901,proj74,proj74,planner,,proj12task1propa,,False,schedule,proj71,dept8,1.0,True,proj22task2propa,read,False
9736,1816,3557f688-cc86-4960-8dd4-67382645d902,proj73,,planner,1.0,proj32task1propa,,False,task,proj73,dept8,,True,proj11task1propa,read,False
9737,1817,2664ed2d-f8c5-4373-a57e-1b6576ad1fff,proj72,,planner,2.0,proj22task2propa,dept7,True,task,proj71,dept8,2.0,True,proj52task2propa,setStatus,False
9738,1818,76856295-3449-4d18-ab22-22c724616a8d,proj71,proj71,planner,,proj52task1propa,dept8,True,task,proj71,dept7,,False,proj61task1propa,read,False
9739,1819,d535a0eb-6e9b-42f9-bf0d-21ffd1730db3,proj74,proj74,planner,1.0,proj12task2propa,dept7,True,schedule,proj72,dept8,,True,proj52task1propa,read,False
9740,1820,01eee8f8-5329-4d35-a630-67dbc4ac3d3f,proj71,,planner,1.0,proj11task2propa,dept7,False,budget,proj74,dept7,1.0,False,proj42task2propa,setStatus,False
9741,1821,d7c43bef-f8e4-408e-baad-516d55100e13,proj72,proj72,planner,,proj22task1propa,dept7,False,budget,proj73,dept8,,False,proj12task1a,setCost,False
9742,1822,1b46c01a-883d-4581-858d-3b09015360ed,proj71,proj71,planner,1.0,proj61task2propa,,False,schedule,proj73,dept8,,False,proj51task2propa,approve,False
9743,1823,d0efd2c1-f91c-438e-88ac-856a594eef82,proj71,proj71,planner,,proj61task2a,dept8,False,task,proj72,dept7,,False,proj52task1a,setStatus,False
9744,1824,8ebd3f22-f007-4f43-a53e-2ea7c3f62432,proj73,,planner,,proj31task2propa,,True,task,proj73,dept7,1.0,False,proj22task2propa,read,False
9745,1825,67c2dcab-9c11-4d8d-a80e-9d688e56bb19,proj73,,planner,2.0,proj22task2propa,dept8,True,schedule,proj71,dept7,1.0,False,proj22task1propa,setSchedule,False
9746,1826,7f114bbf-2f19-4ed9-9ab6-1d020c56905a,proj73,,planner,,proj21task2propa,dept8,False,task,proj72,dept7,,False,proj32task1propa,request,False
9747,1827,79a17df9-3025-44b8-a77e-f6aeff10c99c,proj71,proj71,planner,1.0,proj32task2propa,,False,schedule,proj73,dept7,1.0,True,proj42task2a,approve,False
9748,1828,0a819eb3-e239-4c0a-ae6f-78ec24b0d823,proj71,proj71,planner,1.0,proj61task1propa,,True,budget,proj73,dept7,2.0,False,proj31task2propa,setCost,False
9749,1829,01d67865-daaf-4aea-8704-7b45e4d7c72b,proj74,,planner,2.0,proj32task2a,,False,budget,proj71,dept7,,False,proj61task2a,setStatus,False
9750,1830,401e1d1b-5be4-4ebb-a36b-0496718ff7b6,proj72,,planner,1.0,proj32task1propa,dept7,False,task,proj73,dept8,,True,proj42task1propa,write,False
9751,1831,0c31b8c8-dcc4-4587-91e2-9d4b44562ec8,proj74,proj74,planner,1.0,proj52task2a,,True,budget,proj71,dept8,1.0,True,proj52task2propa,write,False
9752,1832,a076cefc-7766-4bfa-aeb9-d9e468c50f8e,proj74,proj74,planner,,proj61task2a,,False,budget,proj72,dept7,1.0,True,proj12task2a,read,False
9753,1833,a5dffecb-f125-4610-8b0e-e59b7f064f43,proj72,,planner,,proj11task2propa,dept8,False,task,proj74,dept8,,True,proj41task1a,approve,False
9754,1834,17b3a3e7-6ce1-49f9-9494-3ba9e5d8751a,proj71,,planner,,proj42task2a,dept8,False,schedule,proj74,dept8,1.0,True,proj21task1a,request,False
9755,1835,294177c8-10dd-4e94-8879-23559a99201b,proj72,,planner,1.0,proj12task1a,,True,schedule,proj71,dept8,2.0,True,proj32task2a,setStatus,False
9756,1836,20f06808-4ca9-4d59-bdf9-b2a89ce70ac9,proj74,proj74,planner,,proj32task1propa,,True,schedule,proj71,dept7,,False,proj32task1a,setSchedule,False
9757,1837,ddabd55a-1a12-404b-b1f4-d77bf474e2e8,proj74,proj74,planner,2.0,proj22task2a,,True,budget,proj73,dept7,2.0,True,proj32task2a,approve,False
9758,1838,8590acaa-2538-4987-b5fc-93ffde2a6d00,proj71,proj71,planner,1.0,proj41task2propa,dept8,True,task,proj73,dept8,,True,proj32task1propa,setSchedule,False
9759,1839,1a790313-2e36-41fd-9474-7d2d28bbfe13,proj73,,planner,,proj21task1a,,False,task,proj73,dept8,,False,proj52task1propa,approve,False
9760,1840,553fcc02-a8f6-4e61-adf8-3343d5218126,proj73,proj73,planner,1.0,proj61task2a,dept7,True,task,proj72,dept8,,False,proj22task2a,request,False
9761,1841,831a40d8-7759-4fb3-862e-c87ca5a9193a,proj71,,planner,2.0,proj61task2a,dept7,True,schedule,proj74,dept8,1.0,False,proj11task1propa,approve,False
9762,1842,3021db8f-a616-439d-837b-858a4caea16e,proj72,,planner,,proj42task2a,dept8,True,budget,proj71,dept7,,False,proj11task2propa,read,False
9763,1843,c40c0985-ed81-4295-bdcc-15582642bd13,proj72,proj72,planner,,proj41task2propa,,False,budget,proj73,dept8,,True,proj11task2a,read,False
9764,1844,84ddd126-5930-4f76-8120-3489690a6fa8,proj71,proj71,planner,2.0,proj42task1a,dept8,True,task,proj72,dept8,,True,proj42task2a,request,False
9765,1845,bab86340-7bc7-4f69-a159-8d3ee00c8f45,proj72,,planner,2.0,proj51task2propa,dept7,False,task,proj71,dept8,,False,proj11task1propa,read,False
9766,1846,5e809547-1afc-422c-ab96-9402e7a00aad,proj72,,planner,1.0,proj31task1a,dept8,False,budget,proj74,dept8,,False,proj21task1a,request,False
9767,1847,9ad22b2a-7412-45fc-8a30-4e8c3c6775af,proj71,,planner,,proj42task1propa,dept8,True,budget,proj72,dept8,1.0,False,proj32task2propa,setSchedule,False
9768,1848,0eccb275-4820-4925-9066-ff566c5d27c8,proj72,proj72,planner,,proj61task2a,,True,task,proj71,dept8,,True,proj22task2a,setSchedule,False
9769,1849,88e1aa74-88de-4bde-8e23-36f484cc2c57,proj74,,planner,,proj61task2a,dept7,True,budget,proj72,dept8,,True,proj42task1a,write,False
9770,1850,6542e64c-c25c-4f68-b334-1a94112686da,proj72,proj72,planner,2.0,proj51task1a,dept8,True,schedule,proj72,dept7,,False,proj11task2a,setSchedule,False
9771,1851,35a31966-180f-46ab-a099-610809f73fac,proj73,proj73,planner,,proj52task2a,dept8,True,task,proj72,dept7,,True,proj52task1propa,setStatus,False
9772,1852,38956660-d089-44eb-a8af-b6dea1199b72,proj72,,planner,,proj22task2a,dept8,False,schedule,proj71,dept7,1.0,False,proj42task2propa,request,False
9773,1853,fbc8ec27-a97f-4147-901f-469005e7511d,proj72,proj72,planner,2.0,proj12task1propa,,False,schedule,proj73,dept7,,True,proj42task1propa,approve,False
9774,1854,0638fb86-0936-4062-abed-d0d1acf89975,proj73,,planner,1.0,proj61task1a,dept7,False,schedule,proj71,dept7,2.0,False,proj61task1a,setSchedule,False
9775,1855,bc5b041b-5385-4d04-a89c-9260691e0d42,proj72,proj72,planner,,proj51task1a,dept7,True,schedule,proj72,dept7,1.0,False,proj31task2propa,setCost,False
9776,1856,810df11a-b5e7-4ece-a17b-af306d1452d4,proj72,proj72,planner,2.0,proj51task2a,dept8,False,task,proj73,dept7,,True,proj22task1a,setCost,False
9777,1857,14b37c0e-ba62-4b41-8ad7-a5f43967d347,proj74,proj74,planner,,proj52task1a,dept7,True,schedule,proj73,dept7,,False,proj52task2propa,read,False
9778,1858,f361ddaf-a639-4bfb-b53f-a301e9bb75a5,proj72,,planner,,proj41task2propa,,True,schedule,proj71,dept7,2.0,False,proj32task1propa,setCost,False
9779,1859,f58ac516-a79f-4275-a6c8-0ecd32aaf1c2,proj73,proj73,planner,2.0,proj32task1a,dept8,False,budget,proj74,dept7,1.0,True,proj51task2propa,setStatus,False
9780,1860,54c02b59-ed32-4c31-aa96-c4404fb574de,proj71,proj71,planner,,proj51task1propa,dept7,False,task,proj72,dept8,2.0,True,proj42task2a,write,False
9781,1861,50ac3356-4b58-4cf3-b239-7fffdb4d98d0,proj71,,planner,,proj61task1propa,dept8,True,task,proj73,dept7,1.0,False,proj52task1propa,read,False
9782,1862,538216dc-4f53-4168-82d0-afd43eddf772,proj73,,planner,2.0,proj52task2propa,dept7,True,budget,proj72,dept7,1.0,True,proj12task2a,setSchedule,False
9783,1863,40404cef-d6a1-4bf4-b226-95c1ed21e0e1,proj74,,planner,,proj31task1a,,False,budget,proj71,dept7,2.0,False,proj11task1propa,read,False
9784,1864,5e8df28a-ea8e-4c89-afc8-18eddef112ac,proj72,proj72,planner,,proj62task1a,,True,schedule,proj74,dept8,,True,proj21task2propa,read,False
9785,1865,a6d7e7c1-6aa7-40dc-8df1-5a834c70eaf8,proj73,proj73,planner,2.0,proj52task2propa,,True,budget,proj71,dept7,,True,proj21task1a,approve,False
9786,1866,fe9aa71d-539e-4b0f-beb6-e84fcb9138d2,proj73,,planner,2.0,proj22task1propa,,False,task,proj73,dept7,2.0,True,proj22task2propa,approve,False
9787,1867,8b93d08c-77da-4d1e-90f0-e95d5bd752f9,proj72,,planner,,proj31task2a,,False,schedule,proj74,dept8,2.0,True,proj12task2a,request,False
9788,1868,c0ab159a-3996-4563-ab91-f86ab1d99309,proj71,proj71,planner,,proj12task2propa,dept7,False,task,proj73,dept7,1.0,True,proj21task1a,setStatus,False
9789,1869,21b6072c-fa3c-4f60-ad58-281cc13c48ba,proj72,proj72,planner,,proj51task2a,,False,task,proj73,dept8,,True,proj32task1a,setStatus,False
9790,1870,8645411d-6ed5-46d6-81ee-c199a46d8032,proj72,proj72,planner,1.0,proj12task2propa,dept7,False,budget,proj73,dept7,,True,proj21task1propa,setStatus,False
9791,1871,20f7ff54-1571-4590-9723-a5e5bcf42c25,proj73,proj73,planner,1.0,proj31task2a,,False,schedule,proj71,dept8,,False,proj32task1a,setSchedule,False
9792,1872,b62c0701-ea32-4cb8-a49c-d346ed893177,proj72,,planner,,proj51task1propa,dept8,True,budget,proj72,dept8,2.0,False,proj41task1propa,setSchedule,False
9793,1873,fb85b597-aa50-4911-95f6-50777f5d5e2e,proj73,,planner,,proj31task2propa,dept7,True,task,proj74,dept8,,False,proj12task1propa,setStatus,False
9794,1874,4b30687e-e0ad-43c0-81bd-b0fc109d94a0,proj74,proj74,planner,2.0,proj52task1propa,,False,schedule,proj72,dept7,,False,proj32task2a,write,False
9795,1875,b22e4392-b366-46ef-b7ad-2ec6b7397bfb,proj73,,planner,2.0,proj52task2propa,,True,budget,proj73,dept7,,False,proj12task2propa,request,False
9796,1876,d31f37eb-9d44-40cf-b38c-c1eb70254c78,proj74,,planner,2.0,proj52task2propa,dept8,True,task,proj72,dept8,,True,proj22task2propa,approve,False
9797,1877,811b1ef1-d3dd-458e-9ee8-c052d51fb293,proj73,proj73,planner,2.0,proj22task2propa,,False,schedule,proj72,dept7,,True,proj32task2propa,approve,False
9798,1878,0924ce6a-1b98-4971-9e22-0464722ef441,proj72,proj72,planner,,proj52task1propa,dept8,False,schedule,proj71,dept7,2.0,True,proj11task1propa,setStatus,False
9799,1879,851be2c4-47b4-42c9-aca0-872752c56860,proj71,proj71,planner,2.0,proj41task1propa,,True,task,proj72,dept8,,False,proj12task2propa,request,False
9800,1880,afaae79b-07c1-47c1-9ccc-b203c5c451dd,proj74,proj74,planner,,proj31task2propa,dept8,True,task,proj72,dept8,1.0,True,proj32task2propa,setStatus,False
9801,1881,211af25e-aea2-4a6f-aaf9-0b96649e4078,proj72,,planner,1.0,proj52task1propa,,False,budget,proj71,dept7,1.0,True,proj32task1a,read,False
9802,1882,c2334cbd-dd6d-4bd7-b37a-6a3811cdb7e8,proj72,proj72,planner,,proj52task1a,dept8,True,task,proj73,dept8,,False,proj51task2a,write,False
9803,1883,0ad47083-6166-4f91-b2ce-b5539a2e3ba7,proj71,proj71,planner,1.0,proj42task1a,,False,task,proj72,dept7,,True,proj12task1a,setSchedule,False
9804,1884,abde4b9d-2896-40d3-844e-99d9bb3ea838,proj74,,planner,,proj52task1propa,,False,budget,proj73,dept8,,True,proj32task1a,read,False
9805,1885,8c80069d-4f84-47f4-af9d-7bbce5aeffc3,proj74,,planner,1.0,proj12task1a,dept7,True,schedule,proj71,dept7,,True,proj22task1a,write,False
9806,1886,da192f25-973b-4b94-b41d-526e8988b099,proj72,proj72,planner,2.0,proj41task2a,,True,budget,proj73,dept8,,False,proj11task2propa,read,False
9807,1887,2685d5c3-c280-4a4b-adae-b9d19a689213,proj72,proj72,planner,,proj21task1a,,True,schedule,proj71,dept7,2.0,False,proj31task1propa,read,False
9808,1888,def18dde-7121-443d-80a0-228f89ab8e4d,proj73,,planner,,proj22task2a,dept8,False,budget,proj74,dept8,,False,proj61task1a,write,False
9809,1889,fac53e39-e67c-4a0e-808f-01d929985b72,proj74,proj74,planner,,proj12task1a,,True,schedule,proj74,dept7,,True,proj22task2a,request,False
9810,1890,a47d7cf7-377c-48f3-a372-f38304f71f6b,proj71,proj71,planner,,proj12task2a,,True,budget,proj73,dept7,,True,proj42task1propa,approve,False
9811,1891,20a6fedd-ef0b-4be9-932c-7d43ee9ce70a,proj73,proj73,planner,,proj21task2propa,,True,budget,proj71,dept8,,True,proj52task1propa,setCost,False
9812,1892,2063e17e-37da-4370-84f3-71eaa3d7a3d7,proj74,proj74,planner,,proj32task1propa,,False,schedule,proj71,dept8,1.0,True,proj61task2a,request,False
9813,1893,4a0f6164-f537-4ecb-8f44-75e850bc98de,proj72,,planner,2.0,proj21task1a,,True,schedule,proj74,dept8,1.0,False,proj31task2propa,read,False
9814,1894,31aa44d1-9d96-45d7-941a-80ea46bb66bb,proj71,proj71,planner,1.0,proj41task2propa,,True,task,proj73,dept8,1.0,True,proj42task1a,setCost,False
9815,1895,d43b5f89-0d4b-466d-b53e-3c47c70db134,proj73,,planner,2.0,proj31task2a,dept8,False,task,proj74,dept7,2.0,True,proj11task1propa,read,False
9816,1896,e1b61d5b-0ff2-41db-be24-3945406328a5,proj74,proj74,planner,,proj51task1a,dept8,False,task,proj72,dept7,,True,proj61task1a,request,False
9817,1897,665dad3c-6a31-4332-b0c4-271f7e1747fa,proj73,,planner,2.0,proj12task2propa,,True,budget,proj73,dept8,,False,proj61task2a,setCost,False
9818,1898,6946b8eb-84ee-4bca-b0b5-5118f012006a,proj71,,planner,2.0,proj12task1a,dept8,False,schedule,proj71,dept8,,False,proj32task2a,setCost,False
9819,1899,b28c260e-221f-45a0-a390-f7ef6917c3bb,proj73,proj73,planner,2.0,proj42task2a,,True,schedule,proj71,dept8,1.0,False,proj31task2a,setStatus,False
9820,1900,c2d823fc-1ec5-4127-9b36-23eb33ab4b49,proj74,,planner,,proj21task1a,,True,budget,proj72,dept8,,True,proj12task1propa,read,False
9821,1901,7f343e32-22f7-4fa6-a4bc-07b67f6d31f5,proj74,,planner,,proj31task1propa,,False,task,proj72,dept8,1.0,True,proj41task2a,setSchedule,False
9822,1902,7b3fc0e9-f238-4a44-886a-a1ed30bfa813,proj72,,planner,,proj52task2a,dept8,False,task,proj74,dept7,2.0,False,proj21task1a,setSchedule,False
9823,1903,38c7cd48-1111-4223-8e8d-29b8a2454daf,proj71,proj71,planner,1.0,proj22task2a,,False,task,proj73,dept8,,True,proj11task1a,request,False
9824,1904,009ca6fb-fa3b-4cb7-8ba9-ef0a8ed6919e,proj73,,planner,1.0,proj31task1a,,False,schedule,proj74,dept8,1.0,True,proj32task1a,approve,False
9825,1905,f156ccdb-72e6-41fd-963c-aad0011a3194,proj73,,planner,,proj31task1propa,,True,task,proj71,dept7,,False,proj21task2propa,setStatus,False
9826,1906,03623d8a-a8eb-4a2c-a747-6f0515f32abd,proj71,,planner,1.0,proj42task2propa,,False,schedule,proj71,dept7,2.0,False,proj31task1propa,approve,False
9827,1907,19d8efcd-fc45-4449-b993-93146c0617cc,proj74,,planner,,proj61task1propa,dept7,False,budget,proj74,dept8,2.0,False,proj51task2a,read,False
9828,1908,35467e32-97f5-4acc-8915-ba3b9fe93302,proj74,proj74,planner,2.0,proj41task2a,,False,schedule,proj73,dept8,,True,proj51task2a,setStatus,False
9829,1909,ea6702e3-3b0c-4b54-a479-e06ae09edde3,proj72,proj72,planner,2.0,proj11task1propa,dept7,False,task,proj71,dept7,,False,proj42task1propa,request,False
9830,1910,034ca499-05e4-4c7b-a516-c6bc72e01afb,proj74,,planner,,proj12task1propa,dept7,False,schedule,proj74,dept8,1.0,False,proj11task1propa,setSchedule,False
9831,1911,15d95f1c-787d-4116-8d19-7288a225bad3,proj74,proj74,planner,1.0,proj31task1propa,,False,task,proj72,dept7,,True,proj61task1a,write,False
9832,1912,e8919c48-498b-43ec-bc3d-1ca5e3c09d70,proj73,,planner,2.0,proj42task1propa,dept8,True,budget,proj71,dept8,1.0,True,proj61task1propa,read,False
9833,1913,dee6cfc2-f604-4a93-8593-50ea2d6d368a,proj73,,planner,,proj11task1propa,dept7,False,task,proj74,dept8,1.0,False,proj12task1a,setStatus,False
9834,1914,4d617c98-df1e-4954-8fb4-96f63f807113,proj72,proj72,planner,1.0,proj31task1a,,True,budget,proj73,dept7,1.0,False,proj32task1a,request,False
9835,1915,ad524fe0-90b9-486a-bf50-5d6f8cedd0d9,proj71,proj71,planner,1.0,proj52task2propa,dept7,True,task,proj72,dept8,,True,proj61task2a,setCost,False
9836,1916,09e090cb-b4a4-428b-b370-114d04cb0238,proj71,,planner,,proj11task1a,dept8,False,task,proj73,dept8,2.0,False,proj51task1a,setSchedule,False
9837,1917,44f7dbd6-d6c6-486e-ac11-ed2a46f9a076,proj72,,planner,2.0,proj32task2a,,False,schedule,proj73,dept8,1.0,False,proj52task2a,request,False
9838,1918,0bcc7626-7ed0-4fb4-ab44-795a2b909140,proj73,,planner,1.0,proj32task2propa,,True,schedule,proj72,dept8,1.0,False,proj52task1a,approve,False
9839,1919,03405398-3916-438e-829a-222114329e79,proj71,,planner,1.0,proj41task1propa,dept7,False,task,proj72,dept7,,False,proj42task1propa,setStatus,False
9840,1920,c031c080-ff01-4ec7-acea-0aea5ee08a4e,proj72,,planner,2.0,proj62task2a,,True,schedule,proj71,dept3,,True,proj72task1propa,request,False
9841,1921,70ab18cb-c13d-44fe-bebd-c55e1e86f7a8,proj71,,planner,1.0,proj73task2propa,,False,schedule,proj71,dept6,1.0,False,proj71task1a,setCost,False
9842,1922,2c867dd1-1019-4848-9beb-4d912730429d,proj73,proj73,planner,1.0,proj62task1propa,dept3,True,task,proj72,dept5,1.0,True,proj73task1propa,request,False
