,Unnamed: 0,user_id,usr_prj,prj_led,admin_roles,usr_expertise,tasks,usr_department,isEmployee,type,rsc_prj,rsc_department,rsc_expertise,proprietary,task,activity,action
7832,2552,9f1632dd-0819-4eba-a6c0-fa363dc5f43c,proj62,,auditor,1.0,proj52task2propa,,False,schedule,proj52,dept5,,False,proj52task1propa,setCost,False
7833,2553,b034a60a-cc2a-4422-a93e-7dc144ee5eab,proj52,proj52,auditor,2.0,proj51task1a,dept6,True,schedule,proj61,dept5,,False,proj51task1propa,setStatus,False
7834,2554,71c31a1e-8b44-4415-8c3a-cae34cd80ca5,proj61,,auditor,1.0,proj61task2a,,False,budget,proj61,dept6,2.0,True,proj51task2a,request,False
7835,2555,81e219cd-3ac2-456c-81d0-c5e0f820da28,proj61,proj61,auditor,1.0,proj61task2propa,dept6,False,task,proj52,dept5,,False,proj42task2a,setSchedule,False
7836,2556,a9f3d9a0-28f2-43f5-8ae4-8e236cf168ef,proj62,,auditor,2.0,proj52task1a,,True,task,proj62,dept5,1.0,False,proj51task1propa,read,False
7837,2557,916bc5a0-30bb-4d43-a40f-398e4468d691,proj52,proj52,auditor,2.0,proj62task1a,,False,budget,proj51,dept5,,False,proj52task2a,setStatus,False
7838,2558,b02aa75f-bfea-4e2f-92b7-060798122a26,proj62,proj62,auditor,1.0,proj51task1a,,False,task,proj61,dept6,1.0,True,proj52task1propa,read,False
7839,2559,4d73f908-52c7-402b-ae0d-97a858dbe873,proj62,proj62,auditor,,proj42task2propa,,False,task,proj62,dept5,,False,proj52task1a,approve,False
7840,2560,d31efee3-c093-4e6c-a4ea-28aa148cf4c0,proj51,,auditor,,proj51task1a,,False,budget,proj52,dept6,2.0,True,proj51task2a,read,False
7841,2561,61541f8f-40e2-4239-9f67-95be31098576,proj52,proj52,auditor,,proj61task2a,dept6,True,task,proj62,dept6,1.0,True,proj61task2a,read,False
7842,2562,9e212e81-e4a9-4404-81e1-22d21bed3682,proj52,,auditor,,proj52task1a,dept6,False,schedule,proj51,dept5,,True,proj61task2a,setSchedule,False
7843,2563,897a0268-70e5-45de-8554-b543017c1a6b,proj51,,auditor,,proj51task1propa,dept5,False,budget,proj62,dept6,,False,proj51task2propa,write,False
7844,2564,3c66ed8b-1c21-4574-a40f-f2b6fa333ab4,proj51,proj51,auditor,2.0,proj42task2a,,True,schedule,proj62,dept6,,True,proj61task2a,setSchedule,False
7845,2565,ab396ec8-f1f4-4d23-b2f8-65247038836e,proj52,proj52,auditor,1.0,proj52task2propa,,False,schedule,proj52,dept6,1.0,False,proj52task1propa,setCost,False
7846,2566,6fd7dd89-917e-40d5-867f-f690615771dc,proj51,,auditor,,proj51task2a,,True,budget,proj52,dept6,1.0,True,proj62task1a,write,False
7847,2567,69a64449-823a-447b-a2df-20dcd76e6816,proj62,proj62,auditor,1.0,proj52task1a,dept6,True,task,proj62,dept6,2.0,True,proj42task2a,request,False
7848,2568,18e96d2d-28a2-4f2a-ae2a-a1c882eba600,proj52,proj52,auditor,2.0,proj42task2a,,False,task,proj52,dept5,2.0,True,proj62task1a,write,False
7849,2569,05cab74d-c25c-4926-8fb1-09ffd4ef73df,proj61,proj61,auditor,,proj51task2a,,True,budget,proj62,dept5,1.0,True,proj61task1propa,setSchedule,False
7850,2570,a980ec93-10a1-4289-8079-995438194a37,proj61,,auditor,2.0,proj61task1propa,,True,schedule,proj51,dept6,,True,proj61task1a,write,False
7851,2571,ee9a28c1-5b3f-4539-9218-a264fc95d7eb,proj51,proj51,auditor,,proj61task2propa,dept6,True,budget,proj51,dept6,1.0,False,proj62task1a,approve,False
7852,2572,abe857db-3a80-4c67-a981-0a3a7802dc34,proj62,proj62,auditor,1.0,proj42task2a,,True,schedule,proj52,dept5,2.0,True,proj42task2propa,setCost,False
7853,2573,c84fcccb-59ca-45fb-9720-475a1188a151,proj52,proj52,auditor,1.0,proj52task1a,dept6,True,budget,proj52,dept6,2.0,True,proj62task1a,approve,False
7854,2574,e3d7b252-a5d7-4be6-a86b-48dd24aabc15,proj62,,auditor,,proj52task1propa,,True,schedule,proj51,dept5,2.0,False,proj61task2propa,write,False
7855,2575,6c72a13c-7ef8-4e5b-80e0-5869ec18f53f,proj52,proj52,auditor,1.0,proj51task1a,dept6,False,schedule,proj61,dept6,2.0,True,proj62task1a,setSchedule,False
7856,2576,5201257f-3519-4689-89a5-0e1c4368acaf,proj61,proj61,auditor,1.0,proj52task2a,,True,schedule,proj51,dept5,2.0,True,proj51task1propa,approve,False
7857,2577,2df75636-5616-4d55-8629-a7b2c778d128,proj52,proj52,auditor,2.0,proj51task1propa,,True,schedule,proj51,dept5,2.0,False,proj52task2propa,approve,False
7858,2578,5bc7b625-c8b3-40a9-8b1b-da58cd512638,proj52,,auditor,,proj61task1a,,False,task,proj51,dept6,,True,proj52task2propa,setCost,False
7859,2579,597c6796-b231-44ea-84ce-8c194e1b249c,proj62,proj62,auditor,,proj51task2a,,True,budget,proj51,dept5,2.0,False,proj42task2propa,approve,False
7860,2580,ed3a1391-910d-48df-b4cc-3836d27fba1c,proj62,proj62,auditor,,proj61task2propa,dept6,True,schedule,proj52,dept6,,True,proj42task2a,setStatus,False
7861,2581,b0eb418a-8ed6-4fd7-94d9-ea10d2a8ead5,proj52,proj52,auditor,,proj61task1propa,,False,schedule,proj61,dept5,2.0,False,proj61task1propa,read,False
7862,2582,eed58e5b-bc20-4b9c-836f-579d67b5684c,proj62,proj62,auditor,2.0,proj61task1a,dept6,False,task,proj52,dept6,1.0,False,proj61task1propa,write,False
7863,2583,ea8dcb6c-6ef6-482e-84bb-4afa0e65e8a6,proj52,,auditor,1.0,proj51task2propa,,False,budget,proj62,dept6,2.0,True,proj51task1a,approve,False
7864,2584,9e607aad-f61f-4d80-8f80-c06809b18f9d,proj51,,auditor,2.0,proj61task1propa,,False,budget,proj62,dept5,,False,proj52task2propa,setStatus,False
7865,2585,2b062c5d-8145-4a8f-b6dc-ccff86800e6d,proj51,,auditor,,proj51task2a,dept5,True,budget,proj62,dept6,,True,proj61task1a,setStatus,False
7866,2586,86d3af99-8333-45c7-8d88-e6cd4f3f3c54,proj52,proj52,auditor,2.0,proj42task2propa,dept5,False,schedule,proj52,dept6,2.0,True,proj61task2a,setStatus,False
7867,2587,264fa336-4a17-43dc-b352-68e693108171,proj52,proj52,auditor,1.0,proj51task2propa,dept5,True,schedule,proj52,dept6,2.0,True,proj42task2a,setStatus,False
7868,2588,4443d092-a29a-46af-ab2d-1c49f443bfb5,proj51,proj51,auditor,1.0,proj61task2a,dept5,False,task,proj51,dept6,,True,proj61task1propa,request,False
7869,2589,565cb41f-046d-485d-9ad0-d5c00c22fef5,proj62,proj62,auditor,,proj51task2a,dept5,True,schedule,proj52,dept6,1.0,False,proj51task1propa,read,False
7870,2590,4652983f-d7f1-4977-b510-45e1fc82f5cd,proj52,,auditor,1.0,proj42task2a,dept6,True,task,proj51,dept6,1.0,False,proj51task1propa,approve,False
7871,2591,64ec3584-ab45-41ef-8468-b8d956afe41f,proj61,,auditor,2.0,proj62task1a,dept6,True,task,proj61,dept6,,False,proj62task1a,write,False
7872,2592,e5f8dc6d-b2cd-4063-a204-037bc4ce33e1,proj62,proj62,auditor,1.0,proj52task1propa,dept5,True,schedule,proj52,dept6,,False,proj51task2a,read,False
7873,2593,ffbd433f-4d2f-4db7-b6b9-a274e0ebff25,proj51,proj51,auditor,,proj61task1propa,,True,budget,proj52,dept6,,False,proj52task2propa,write,False
7874,2594,ad21e0e6-127b-4303-bc67-cd9dfa90c13c,proj51,,auditor,,proj51task1propa,,True,task,proj62,dept5,,True,proj51task2propa,read,False
7875,2595,42512daf-0a24-4bf1-85eb-3a9b56025b01,proj62,,auditor,,proj52task2propa,,False,budget,proj62,dept5,,True,proj52task1propa,setCost,False
7876,2596,1ab03d24-edee-41d6-81b9-5778cb9614ce,proj61,proj61,auditor,,proj51task1a,,True,task,proj61,dept6,2.0,True,proj51task1a,approve,False
7877,2597,abfe3dee-1211-4174-9a6b-e35de9ee37b6,proj51,,auditor,2.0,proj61task2a,,False,budget,proj62,dept5,1.0,False,proj52task2propa,setSchedule,False
7878,2598,320a5542-21aa-45fc-8f7d-753e69e3738c,proj52,,auditor,1.0,proj52task2propa,,False,schedule,proj52,dept6,2.0,False,proj51task2propa,approve,False
7879,2599,6ab894fe-aa7b-4652-ad7f-a98ee3a6717c,proj61,,auditor,1.0,proj52task1a,dept6,False,schedule,proj62,dept5,1.0,False,proj61task2a,request,False
7880,2600,3ffa4d38-85e6-486b-8bde-0fd4933809d1,proj52,,auditor,1.0,proj42task2propa,,True,schedule,proj61,dept6,,False,proj52task1propa,setCost,False
7881,2601,6b528f6c-1416-47b9-ab72-a1fbbaddb5a5,proj61,proj61,auditor,,proj51task1a,dept6,True,schedule,proj62,dept5,,True,proj51task1propa,write,False
7882,2602,854fc106-2fe4-4d4f-86b3-f8f3fe4300fb,proj51,,auditor,,proj52task2propa,dept6,True,schedule,proj52,dept5,1.0,False,proj61task2a,approve,False
7883,2603,b5ea2276-1266-4be3-997e-6ef6c0e3dc02,proj52,,auditor,,proj61task1propa,dept6,True,task,proj61,dept6,2.0,True,proj52task2a,read,False
7884,2604,f3b17066-aa84-43dd-b965-c27840cd230d,proj62,proj62,auditor,,proj61task1a,dept5,False,budget,proj61,dept6,,False,proj51task1a,setStatus,False
7885,2605,a92bb8d8-11b2-4099-a8de-aa85c702f990,proj52,,auditor,,proj42task2a,dept5,True,schedule,proj52,dept5,2.0,True,proj52task2a,read,False
7886,2606,8ea78b93-41e8-4d76-8aaa-fe5d58af7b77,proj52,,auditor,,proj61task1propa,,True,budget,proj61,dept5,,True,proj61task1a,write,False
7887,2607,c0bcb224-788f-4b09-8086-8b0fb2af62ea,proj62,proj62,auditor,,proj61task2a,dept5,True,schedule,proj52,dept6,2.0,False,proj52task1propa,setCost,False
7888,2608,db92c0f7-75c0-4025-a4d8-a1830cd4abd5,proj62,proj62,auditor,,proj52task2propa,,True,budget,proj61,dept5,,False,proj51task1propa,write,False
7889,2609,76fdafb2-cf9d-49cd-8f5c-3a86bbf285d7,proj61,,auditor,,proj61task2propa,dept5,True,schedule,proj61,dept6,2.0,True,proj52task1a,setCost,False
7890,2610,018e12e9-aa17-4727-a697-2727d11b7ce3,proj62,proj62,auditor,1.0,proj42task2a,,False,task,proj52,dept5,,True,proj52task2propa,write,False
7891,2611,80767ad0-cebb-4b48-96a1-10a123af523e,proj62,proj62,auditor,2.0,proj61task1propa,,False,task,proj61,dept5,2.0,False,proj51task2a,request,False
7892,2612,4124fdec-055c-45e7-b2fc-5b09b5fd7d4d,proj61,,auditor,,proj52task1propa,dept5,False,task,proj52,dept5,1.0,False,proj61task1propa,read,False
7893,2613,24b75ae6-76b3-4061-b36a-8962698af65d,proj51,proj51,auditor,,proj61task1a,,False,task,proj61,dept6,1.0,False,proj52task1a,setCost,False
7894,2614,79e0b8ce-aae2-4e8d-af12-6d7786f7090a,proj52,,auditor,1.0,proj52task2a,,True,task,proj52,dept5,,False,proj61task2propa,approve,False
7895,2615,4f586c6b-95c1-47ed-827d-a46ad176bcc2,proj62,proj62,auditor,1.0,proj61task1a,dept5,True,schedule,proj51,dept5,,False,proj52task2propa,setCost,False
7896,2616,19d018c2-21a7-4088-9259-7f195179cd73,proj61,proj61,auditor,,proj61task1a,,False,budget,proj52,dept5,,False,proj61task2propa,request,False
7897,2617,6574b9ba-94bc-4db1-a781-51e053d95242,proj62,proj62,auditor,1.0,proj52task2propa,,False,schedule,proj52,dept5,,True,proj61task1a,write,False
7898,2618,035697cf-03be-4965-95c5-5e3db4cb0d99,proj62,,auditor,,proj62task1a,,True,schedule,proj61,dept5,,False,proj52task2a,request,False
7899,2619,f29311fc-9166-49db-b3c6-ef0e67d75054,proj51,,auditor,1.0,proj61task2a,,False,schedule,proj51,dept6,,False,proj42task2propa,write,False
7900,2620,99fe9b2a-b929-4012-8144-fb7518b1ee59,proj62,proj62,auditor,2.0,proj61task2propa,,True,schedule,proj52,dept6,2.0,True,proj61task1propa,request,False
7901,2621,157db0d4-d8ef-42ed-b97e-5724cca31a02,proj61,,auditor,,proj52task2propa,dept6,True,budget,proj51,dept6,,False,proj51task2a,read,False
7902,2622,52b3c4bd-737c-4846-aa7d-89e7592efc2b,proj51,,auditor,,proj51task1a,,False,schedule,proj52,dept5,2.0,False,proj42task2a,request,False
7903,2623,d0fe8f98-4cc6-41a5-80b0-1afebdd2a1e9,proj51,,auditor,1.0,proj42task2a,,False,budget,proj61,dept6,,False,proj61task2a,approve,False
7904,2624,e8a35ee3-51e0-4c54-a1e1-c40ea55aebe5,proj62,,auditor,1.0,proj52task1propa,,True,schedule,proj61,dept5,,True,proj61task1propa,read,False
7905,2625,2c3012b7-a4a6-4518-b0af-a95d9c92d91a,proj52,,auditor,,proj52task1a,,True,budget,proj52,dept5,2.0,True,proj61task1a,approve,False
7906,2626,09673c17-5732-4e27-94b2-49a8173ec2de,proj62,,auditor,2.0,proj61task2a,dept5,True,schedule,proj52,dept5,2.0,False,proj52task1propa,request,False
7907,2627,6d52bd0a-9087-4935-ac70-0d92f28ce1cf,proj51,proj51,auditor,1.0,proj51task1propa,dept5,False,budget,proj51,dept6,1.0,True,proj61task2a,setStatus,False
7908,2628,070118ca-92d3-4158-8d0e-f61a5f3ea39a,proj61,,auditor,1.0,proj61task1a,,False,schedule,proj61,dept6,,True,proj61task1a,setSchedule,False
7909,2629,68ca596b-f9d1-44c1-a906-5fcc528c89ca,proj51,,auditor,,proj51task2propa,dept5,False,schedule,proj62,dept6,2.0,True,proj61task1a,write,False
7910,2630,0d4cb47e-6e69-445c-b570-e9d7fcc6349f,proj62,proj62,auditor,2.0,proj52task1propa,,False,budget,proj61,dept6,2.0,False,proj51task2propa,request,False
7911,2631,8b4f4b3c-cbec-404b-be04-69039511513a,proj51,,auditor,,proj61task2propa,dept6,False,schedule,proj61,dept5,2.0,False,proj52task2propa,setSchedule,False
7912,2632,0efc5397-01d5-433c-8d1d-8f623eafb7f2,proj61,,auditor,2.0,proj61task2propa,dept6,True,task,proj61,dept6,,True,proj61task1a,approve,False
7913,2633,0547e13d-b4df-47a7-9e9e-e0beeb70fbc7,proj62,,auditor,,proj61task1propa,dept6,True,budget,proj51,dept5,,True,proj61task2propa,read,False
7914,2634,b70d3f81-16d9-4541-9245-19a6924938b0,proj62,,auditor,,proj61task2a,dept5,False,schedule,proj51,dept5,1.0,False,proj51task1a,approve,False
7915,2635,14f200c6-4eee-4311-9e72-0ce0f2a9de5c,proj52,,auditor,2.0,proj42task2propa,,True,schedule,proj61,dept5,,False,proj51task1a,read,False
7916,2636,b96c0fd2-c669-4c5c-873b-714627973edd,proj51,proj51,auditor,1.0,proj52task2a,,True,task,proj51,dept5,,True,proj61task1propa,read,False
7917,2637,b956e37c-e321-4785-9359-9575c303c79d,proj51,proj51,auditor,1.0,proj51task2propa,dept6,True,task,proj52,dept6,2.0,True,proj42task2propa,setStatus,False
7918,2638,4379ca29-90c7-4845-ab85-5960241c6661,proj51,,auditor,1.0,proj51task1a,,False,schedule,proj52,dept6,1.0,True,proj61task2propa,write,False
7919,2639,96ac38c0-d13a-41a6-8dfc-f1fd64ba65ee,proj52,proj52,auditor,2.0,proj52task2a,,True,task,proj52,dept6,,True,proj62task1a,approve,False
7920,0,49a8ff0b-d67d-4fb8-87ae-d5e3dda46f17,proj31,,planner,,proj62task2propa,,False,schedule,proj42,dept3,,True,proj73task1a,setStatus,False
7921,1,7d5ae9fc-7def-48de-87e3-268312ec348c,proj42,,planner,,proj71task2a,dept1,False,task,proj42,dept6,,True,proj73task2propa,setSchedule,False
7922,2,dd7df829-e6a9-463a-9356-18750f462325,proj52,,planner,,proj73task1propa,,True,schedule,proj62,dept2,2.0,True,proj71task1propa,setCost,False
7923,3,e9749996-4bfb-41e7-aebf-e0509410f434,proj12,proj12,planner,,proj73task2propa,,False,schedule,proj42,dept3,2.0,True,proj73task2propa,setCost,False
7924,4,42a9950a-2c76-48ec-b1ea-8475aacd667e,proj41,,planner,1.0,proj73task2a,,False,schedule,proj42,dept3,,False,proj73task2a,setStatus,False
7925,5,3e0d38e2-10b7-416d-b3fe-80ae32a6e523,proj22,,planner,,proj71task1propa,,False,schedule,proj12,dept2,,False,proj62task1propa,write,False
7926,6,36059e88-3f9b-4f9d-9204-b931b2235011,proj22,proj22,planner,,proj72task2propa,,False,budget,proj11,dept2,,False,proj71task2propa,request,False
7927,7,385828e2-dab5-4ed7-a1b1-28ee57e99a30,proj52,,planner,,proj71task1propa,,True,schedule,proj51,dept2,,False,proj71task1propa,setSchedule,False
7928,8,26c7eb65-4bf0-4047-a55a-0d73d4db8ef2,proj31,proj31,planner,,proj72task2propa,dept1,True,budget,proj22,dept1,1.0,True,proj71task1propa,read,False
7929,9,923b652b-6b5a-4ec2-b02e-2dffd5c16363,proj12,,planner,,proj73task2propa,dept2,True,budget,proj61,dept5,,True,proj71task2a,approve,False
7930,10,b5c08005-53d8-4d03-bf66-303caf88cd60,proj31,,planner,,proj71task2propa,dept2,True,task,proj42,dept5,2.0,False,proj73task2a,setSchedule,False
7931,11,109d2010-61cf-4921-ac8a-0324e4b06b2a,proj12,,planner,2.0,proj73task2a,dept2,False,schedule,proj62,dept5,1.0,True,proj73task2propa,setStatus,False
7932,12,8a5bf048-883d-4a9f-8ce1-201b0067a7e6,proj51,,planner,,proj62task2propa,dept6,True,schedule,proj51,dept2,1.0,True,proj62task2a,write,False
7933,13,d6f5ccdb-5a0a-4662-84ed-d147148587d7,proj61,,planner,2.0,proj73task2propa,,True,schedule,proj52,dept2,2.0,False,proj71task2propa,setCost,False
7934,14,d275f02d-fec3-468e-8a63-eddb953d2f46,proj22,proj22,planner,2.0,proj71task1propa,dept5,True,task,proj61,dept6,,True,proj72task2propa,setStatus,False
7935,15,95b860d1-4b44-41a8-8fc1-44a766611f06,proj11,proj11,planner,,proj62task2propa,dept5,False,budget,proj52,dept5,2.0,False,proj62task1propa,request,False
7936,16,a4ac3b64-7fce-4bb9-90cf-392e3cbd03c4,proj41,proj41,planner,1.0,proj73task1propa,dept5,False,schedule,proj31,dept2,,True,proj73task1a,read,False
7937,17,6c4f6ad7-ef01-4d8e-8c30-d4fa0307b14e,proj42,proj42,planner,,proj62task1propa,dept6,True,budget,proj32,dept6,,False,proj73task2a,request,False
7938,18,e1cda113-9215-4a49-98ef-b207993d4dd3,proj22,,planner,1.0,proj71task2a,dept5,False,schedule,proj61,dept5,2.0,True,proj73task1propa,setSchedule,False
7939,19,ebe1178e-0398-450d-8391-f79f570126d9,proj11,proj11,planner,,proj72task1a,,True,budget,proj42,dept2,2.0,True,proj62task2a,write,False
7940,20,762cc20f-37fa-4bd7-91b3-f1d284a40356,proj52,proj52,planner,,proj72task1a,,True,budget,proj51,dept4,,True,proj62task1propa,request,False
7941,21,6d117099-bd84-41ad-93dd-a6daf98aa72d,proj41,,planner,,proj71task1propa,,False,task,proj62,dept2,,True,proj73task1a,approve,False
7942,22,65d45bfd-48c3-4130-bc24-505e57e6f333,proj22,,planner,,proj62task2a,,True,budget,proj51,dept6,,False,proj72task1propa,read,False
7943,23,31dbe5cb-d50c-49a5-9438-84589fa0846a,proj51,proj51,planner,,proj62task2a,dept2,True,budget,proj11,dept6,,False,proj62task1propa,setCost,False
7944,24,b85aa950-7807-4901-92df-575e879af4a4,proj22,proj22,planner,,proj72task2a,dept4,True,budget,proj21,dept2,,False,proj73task2propa,read,False
7945,25,ec521210-a087-4b7f-92d7-51cc134220fe,proj62,proj62,planner,1.0,proj73task2a,,False,schedule,proj62,dept1,,True,proj72task2propa,request,False
7946,26,026d3931-ec82-4fe0-8ce1-9c824f4cd707,proj42,,planner,,proj73task2a,,False,budget,proj21,dept4,,True,proj72task1propa,write,False
7947,27,af72f16a-ef16-4374-a71d-8d5eb0b7f7a3,proj41,,planner,1.0,proj72task2propa,dept5,False,schedule,proj42,dept2,2.0,False,proj71task1propa,setStatus,False
7948,28,90873c1d-af0e-46d0-9e48-9dbf066f5064,proj42,proj42,planner,1.0,proj72task1a,dept4,True,schedule,proj31,dept4,,False,proj73task1propa,setSchedule,False
7949,29,a2904e5a-c882-462d-a8c5-227154e0ecce,proj41,,planner,,proj73task2a,,False,budget,proj22,dept1,2.0,False,proj71task1a,approve,False
7950,30,67bd9867-8c21-4dd0-9396-0b13fa1cd878,proj31,,planner,,proj73task1propa,dept5,True,schedule,proj32,dept6,1.0,False,proj62task2a,read,False
7951,31,0396d104-032c-4b54-9338-81a05ec57212,proj32,proj32,planner,,proj73task1a,dept3,False,task,proj61,dept1,,False,proj71task1propa,request,False
7952,32,b49f7210-4c6d-4b88-9bce-7d60dfee3e2a,proj51,proj51,planner,,proj71task2a,,False,task,proj21,dept4,,False,proj72task1a,setStatus,False
7953,33,35578670-102b-4a2b-a0da-4be9b4ae7fc3,proj21,,planner,1.0,proj73task2a,,False,budget,proj21,dept1,,True,proj71task1propa,setStatus,False
7954,34,34283bcc-69cc-4537-b8e4-645973b1b3e8,proj51,,planner,,proj72task2a,,True,task,proj42,dept6,,False,proj73task1propa,request,False
7955,35,5f2bc3d1-aedc-430a-8956-6b2adbccfb01,proj32,,planner,,proj72task1propa,dept1,True,task,proj12,dept6,2.0,True,proj62task2propa,setSchedule,False
7956,36,4fdb627c-8726-40c6-a555-33ca41d5b51e,proj32,proj32,planner,,proj71task2propa,dept5,False,task,proj32,dept4,2.0,False,proj73task2propa,write,False
7957,37,84d6fd46-e57d-42e3-a9d9-801b455e93ef,proj32,,planner,2.0,proj73task2propa,,True,task,proj41,dept5,2.0,False,proj72task1a,setStatus,False
7958,38,931a7359-d865-4541-a567-01a2a945828c,proj42,proj42,planner,,proj73task1a,dept2,True,budget,proj11,dept3,1.0,False,proj71task1propa,setSchedule,False
7959,39,4d599560-52be-413e-aeb7-e048f7d8c412,proj22,proj22,planner,,proj72task1propa,,False,budget,proj11,dept4,1.0,True,proj62task1propa,setSchedule,False
7960,40,04ab523b-afea-454d-a4d4-2ad50fbf4ca5,proj52,proj52,planner,,proj72task2a,dept5,True,schedule,proj41,dept1,,True,proj62task2propa,request,False
7961,41,84a86b32-3856-4550-bf62-453bc13f8edb,proj52,,planner,,proj73task2a,,True,schedule,proj22,dept2,2.0,True,proj72task2a,request,False
7962,42,38dc1cd1-7216-43f9-a3ab-16c56d08abab,proj41,proj41,planner,,proj62task1propa,dept5,True,schedule,proj51,dept4,2.0,False,proj73task1a,setStatus,False
7963,43,5bc3dadd-be0e-4e05-9cde-9a5aabad63e9,proj21,,planner,1.0,proj72task1propa,,False,schedule,proj61,dept1,,False,proj62task1propa,request,False
7964,44,d9dca8a8-27fb-4201-98a1-2836260606f2,proj52,,planner,2.0,proj73task1a,,False,task,proj12,dept1,1.0,True,proj73task2propa,request,False
7965,45,b57652e0-2c1d-47c3-9098-f0d175249308,proj12,proj12,planner,1.0,proj73task1propa,,False,budget,proj61,dept3,,False,proj71task2propa,read,False
7966,46,e4c25fee-890b-4cb2-ba3a-c9ba4ed67ac8,proj22,,planner,1.0,proj71task2a,,False,task,proj11,dept1,1.0,False,proj71task2a,write,False
7967,47,c517919c-31e3-4674-a195-5567f469b942,proj11,proj11,planner,1.0,proj62task2a,dept4,False,task,proj12,dept6,,False,proj62task2propa,setStatus,False
7968,48,cdb1b03a-2821-4f78-a8b6-147914a7ce1c,proj11,proj11,planner,2.0,proj71task1propa,dept4,False,budget,proj32,dept6,1.0,False,proj71task2propa,write,False
7969,49,6d5f739b-4a7b-4e0c-944a-fdff17852fb4,proj41,,planner,,proj62task1propa,dept2,False,schedule,proj21,dept2,2.0,True,proj72task2a,approve,False
7970,50,ee2c98a9-db73-4f03-834b-2ecf7e69f6ec,proj22,proj22,planner,2.0,proj72task2propa,,True,schedule,proj61,dept6,1.0,True,proj71task2propa,request,False
7971,51,f3d78a5d-fdea-48ee-89be-fd8513a57a78,proj21,,planner,2.0,proj72task1a,,False,budget,proj12,dept6,,False,proj72task2a,write,False
7972,52,5942081c-d3a6-4f0b-b0a6-d2ca106719b3,proj22,,planner,,proj72task1propa,,True,budget,proj11,dept1,2.0,True,proj72task2propa,setSchedule,False
7973,53,17f2eed1-c515-47bf-bd1e-f50686d97b40,proj31,proj31,planner,1.0,proj73task2a,,True,budget,proj42,dept2,1.0,True,proj73task2propa,request,False
7974,54,0e0ec95b-d2a1-4638-8f61-11fa2ed8ac45,proj11,proj11,planner,1.0,proj71task2a,,True,budget,proj12,dept1,1.0,False,proj73task2a,setCost,False
7975,55,9d0ae024-f398-47c5-8538-d7b9e363c03a,proj51,proj51,planner,1.0,proj62task2a,,False,task,proj11,dept4,,False,proj72task1a,setStatus,False
7976,56,b6b4c918-2f56-4176-82ab-fd76f25938ab,proj22,proj22,planner,2.0,proj62task2propa,dept4,False,task,proj22,dept6,,True,proj72task2propa,setSchedule,False
7977,57,6a0aa442-e168-4398-b005-ad0da724d0b5,proj61,,planner,2.0,proj73task1propa,,False,task,proj32,dept4,,False,proj71task2a,setSchedule,False
7978,58,174e9f0e-900a-40f3-82e6-d2db9f70dacc,proj31,,planner,2.0,proj72task1a,dept4,True,task,proj32,dept5,,False,proj71task1propa,setCost,False
7979,59,1e6ec5fa-336c-4d19-be80-a76ce0df665b,proj31,proj31,planner,,proj62task2propa,dept3,False,task,proj51,dept4,,True,proj72task2propa,setSchedule,False
7980,60,bf455570-6062-461d-bd41-2f1dd07b635e,proj61,proj61,planner,,proj73task2a,dept5,True,schedule,proj42,dept6,1.0,False,proj71task1a,setCost,False
7981,61,6f8dc46b-3857-45f4-931b-bb2fa8368de2,proj41,proj41,planner,,proj72task2a,,True,budget,proj12,dept5,2.0,True,proj72task1propa,read,False
7982,62,5e3dd6b7-ed63-4516-819f-a4853ff06e46,proj61,proj61,planner,2.0,proj73task2propa,dept3,False,schedule,proj51,dept1,,False,proj73task1a,setStatus,False
7983,63,b47c1cc9-65bc-4fc9-bb4b-fcd3a63776f8,proj42,,planner,2.0,proj72task2a,,True,schedule,proj31,dept3,,True,proj73task2a,request,False
7984,64,a2810b29-03c7-4352-ad1a-cdebfdf9ae81,proj62,proj62,planner,,proj62task2propa,,False,budget,proj61,dept6,1.0,False,proj73task2a,setSchedule,False
7985,65,7b4016ff-92f5-4054-82e8-a5c153fda308,proj11,proj11,planner,2.0,proj62task2propa,dept4,False,schedule,proj31,dept5,1.0,False,proj73task1propa,setStatus,False
7986,66,6bd41e41-fb36-473c-a2d9-a8669f825d21,proj41,,planner,,proj72task1a,dept5,True,budget,proj31,dept2,,True,proj72task1propa,request,False
7987,67,0cbb7871-03f7-4875-af02-d2eb0524c65c,proj51,,planner,1.0,proj73task2a,dept2,False,task,proj21,dept1,2.0,True,proj71task1propa,setCost,False
7988,68,c6347c39-0085-4ace-870d-0b097503e44e,proj32,proj32,planner,2.0,proj62task2a,dept3,True,budget,proj21,dept1,2.0,False,proj73task1a,setStatus,False
7989,69,255bd32d-539a-433b-a654-e68b5c155f78,proj41,,planner,2.0,proj62task1propa,,False,task,proj41,dept5,,True,proj62task2a,approve,False
7990,70,a7df5070-9e24-45b8-b2a7-ca9a3fadb919,proj22,proj22,planner,2.0,proj62task1propa,,True,budget,proj32,dept3,,False,proj62task2a,setSchedule,False
7991,71,7f449425-a29f-4b95-afaa-0dbd7654fea8,proj51,,planner,,proj62task1propa,dept2,False,schedule,proj61,dept6,,False,proj71task2propa,setCost,False
7992,72,498a9cf3-8fd1-461b-8f38-c5e5eec99659,proj22,,planner,2.0,proj62task1propa,dept3,True,task,proj42,dept6,,True,proj62task2propa,setSchedule,False
